tmdbId,director,actor1,actor2,actor3,description,poster_url,title,genres,movieId,text_soup
9095,Stephen Frears,Julia Roberts,John Malkovich,George Cole,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",https://image.tmdb.org/t/p/w500/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,Mary Reilly,Drama|Horror|Thriller,92,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde. Stephen Frears Julia Roberts Drama|Horror|Thriller"
766,Sam Raimi,Bruce Campbell,Embeth Davidtz,Marcus Gilbert,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.",https://image.tmdb.org/t/p/w500/9CLjbmB4X7e97CLqZxRhZhPkjqw.jpg,Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror,1215,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead. Sam Raimi Bruce Campbell Action|Adventure|Comedy|Fantasy|Horror"
41436,Tod Williams,Sprague Grayden,Brian Boland,Molly Ephraim,"Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare.",https://image.tmdb.org/t/p/w500/gfdrkBZAyUUXJJ2iLQe03SAYRD3.jpg,Paranormal Activity 2,Horror|IMAX,81417,"Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Tod Williams Sprague Grayden Horror|IMAX"
19913,Marc Webb,Joseph Gordon-Levitt,Zooey Deschanel,Geoffrey Arend,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",https://image.tmdb.org/t/p/w500/qXAuQ9hF30sQRsXf40OfRVl0MJZ.jpg,(500) Days of Summer,Comedy|Drama|Romance,69757,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life. Marc Webb Joseph Gordon-Levitt Comedy|Drama|Romance"
9946,Peter Hyams,Arnold Schwarzenegger,Gabriel Byrne,Robin Tunney,"On 28 December 1999, the citizens of New York City are getting ready for the turn of the millennium. However, Satan decides to crash the party by coming to the city  and searching for his chosen bride — a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist named Jericho Cane.",https://image.tmdb.org/t/p/w500/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,End of Days,Action|Fantasy|Horror|Mystery|Thriller,3113,"On 28 December 1999, the citizens of New York City are getting ready for the turn of the millennium. However, Satan decides to crash the party by coming to the city  and searching for his chosen bride — a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist named Jericho Cane. Peter Hyams Arnold Schwarzenegger Action|Fantasy|Horror|Mystery|Thriller"
5491,Roger Christian,John Travolta,Barry Pepper,Forest Whitaker,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.",https://image.tmdb.org/t/p/w500/wXCRuBHdJ5aTFQdsuGJFXNdo79T.jpg,Battlefield Earth,Action|Sci-Fi,3593,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind. Roger Christian John Travolta Action|Sci-Fi"
11164,Sam Weisman,Emilio Estevez,Kathryn Erbe,Michael Tucker,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.",https://image.tmdb.org/t/p/w500/veGW1N6QUglP4osDdOUI6CZCcBI.jpg,D2: The Mighty Ducks,Children|Comedy,2042,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland. Sam Weisman Emilio Estevez Children|Comedy"
13595,Michael Lehmann,Brendan Fraser,Steve Buscemi,Adam Sandler,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an FM rock radio station and hold the deejays hostage until they agree to broadcast the band's tape.,https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg,Airheads,Comedy,413,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an FM rock radio station and hold the deejays hostage until they agree to broadcast the band's tape. Michael Lehmann Brendan Fraser Comedy
9306,John Frankenheimer,Marlon Brando,Val Kilmer,David Thewlis,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results.,https://image.tmdb.org/t/p/w500/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,"Island of Dr. Moreau, The",Sci-Fi|Thriller,880,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results. John Frankenheimer Marlon Brando Sci-Fi|Thriller
12599,Kunihiko Yuyama,Rica Matsumoto,Ikue Otani,Mayumi Izuka,"When Lawrence III's scheme to capture the Legendary Pokémon Lugia upsets the balance of nature, it is up to Ash Ketchum and his friends to save the world.",https://image.tmdb.org/t/p/w500/se72V9kyqmJYF1HLu5F7TEUU41g.jpg,Pokémon the Movie 2000,Animation|Children,3799,"When Lawrence III's scheme to capture the Legendary Pokémon Lugia upsets the balance of nature, it is up to Ash Ketchum and his friends to save the world. Kunihiko Yuyama Rica Matsumoto Animation|Children"
152603,Jim Jarmusch,Tilda Swinton,Tom Hiddleston,Anton Yelchin,"A depressed musician reunites with his lover in the desolate streets of Detroit. Though their romance has endured several centuries, it is tested by the arrival of her capricious and unpredictable younger sister.",https://image.tmdb.org/t/p/w500/6xY2MhYjFPb4xU3KlBJcFAJmMsF.jpg,Only Lovers Left Alive,Drama|Horror|Romance,107771,"A depressed musician reunites with his lover in the desolate streets of Detroit. Though their romance has endured several centuries, it is tested by the arrival of her capricious and unpredictable younger sister. Jim Jarmusch Tilda Swinton Drama|Horror|Romance"
10366,Mic Rodgers,Jean-Claude Van Damme,Kiana Tom,Bill Goldberg,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When SETH, the supercomputer-controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles SETH and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",https://image.tmdb.org/t/p/w500/qlcPJK0Me8aUtDPwk3TqN2RdKH4.jpg,Universal Soldier: The Return,Action|Sci-Fi,2807,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When SETH, the supercomputer-controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles SETH and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil. Mic Rodgers Jean-Claude Van Damme Action|Sci-Fi"
15092,Mark Neveldine,Jason Statham,Amy Smart,David Carradine,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,https://image.tmdb.org/t/p/w500/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,Crank: High Voltage,Action|Comedy|Crime,68205,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working. Mark Neveldine Jason Statham Action|Comedy|Crime
17589,John Madden,Judi Dench,Billy Connolly,Geoffrey Palmer,"When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown. But their relationship also brings scandal and turmoil to the monarchy.",https://image.tmdb.org/t/p/w500/zFLaeGWglaWfdLiUNcvmUeg0KRJ.jpg,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",Drama|Romance,1643,"When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown. But their relationship also brings scandal and turmoil to the monarchy. John Madden Judi Dench Drama|Romance"
1579,Mel Gibson,Rudy Youngblood,Raoul Max Trujillo,Gerardo Taracena,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",https://image.tmdb.org/t/p/w500/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,Apocalypto,Adventure|Drama|Thriller,48304,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life. Mel Gibson Rudy Youngblood Adventure|Drama|Thriller"
10154,Kelly Makin,Hugh Grant,James Caan,Jeanne Tripplehorn,"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him.",https://image.tmdb.org/t/p/w500/gEnKsStQ27P0KCCIGtkYwvFQ0RX.jpg,Mickey Blue Eyes,Comedy|Romance,2805,"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him. Kelly Makin Hugh Grant Comedy|Romance"
10535,Rick Friedberg,Leslie Nielsen,Nicollette Sheridan,Charles Durning,"The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.",https://image.tmdb.org/t/p/w500/yoegp9XEG4YCbJJKR0wvm0BGYpG.jpg,Spy Hard,Comedy,743,"The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held. Rick Friedberg Leslie Nielsen Comedy"
